product_category_name,product_weight_g,product_length_cm,product_height_cm,product_width_cm
toys,525.0,16.0,17.0,12.0
watches_gifts,576.0,20.0,13.0,17.0
toys,5700.0,60.0,20.0,29.0
toys,1017.0,39.0,15.0,34.0
toys,792.0,19.0,14.0,16.0
fashion_bags_accessories,100.0,17.0,3.0,12.0
baby,6600.0,45.0,25.0,35.0
toys,710.0,19.0,13.0,14.0
computers_accessories,173.0,18.0,13.0,12.0
toys,800.0,30.0,12.0,30.0
luggage_accessories,450.0,24.0,47.0,34.0
toys,1025.0,27.0,13.0,19.0
auto,200.0,16.0,5.0,20.0
toys,1110.0,19.0,11.0,18.0
toys,2900.0,35.0,12.0,30.0
toys,300.0,18.0,16.0,14.0
toys,950.0,40.0,6.0,37.0
toys,867.0,17.0,27.0,16.0
construction_tools_construction,4050.0,19.0,19.0,19.0
toys,500.0,47.0,10.0,36.0
toys,3700.0,32.0,22.0,46.0
toys,563.0,20.0,12.0,14.0
toys,6750.0,33.0,35.0,34.0
toys,1087.0,29.0,29.0,22.0
cool_stuff,1200.0,42.0,25.0,15.0
watches_gifts,263.0,17.0,12.0,13.0
office_furniture,16133.0,63.0,59.0,25.0
toys,262.0,17.0,12.0,14.0
toys,1800.0,20.0,12.0,25.0
toys,200.0,43.0,9.0,16.0
toys,8000.0,52.0,18.0,33.0
toys,7000.0,26.0,47.0,27.0
bed_bath_table,835.0,40.0,9.0,33.0
housewares,9650.0,62.0,35.0,37.0
toys,2200.0,21.0,27.0,20.0
garden_tools,1650.0,30.0,22.0,30.0
toys,23250.0,23.0,50.0,84.0
toys,800.0,36.0,36.0,20.0
toys,150.0,16.0,12.0,12.0
home_appliances_2,14813.0,50.0,43.0,26.0
toys,800.0,35.0,30.0,40.0
toys,1200.0,67.0,11.0,47.0
toys,650.0,20.0,30.0,20.0
health_beauty,1029.0,20.0,15.0,17.0
cool_stuff,15350.0,47.0,40.0,47.0
toys,375.0,29.0,14.0,20.0
housewares,445.0,23.0,12.0,14.0
toys,400.0,28.0,10.0,13.0
pet_shop,300.0,24.0,12.0,12.0
toys,250.0,27.0,5.0,20.0
toys,300.0,16.0,17.0,11.0
toys,500.0,35.0,8.0,35.0
toys,1000.0,35.0,9.0,25.0
bed_bath_table,4900.0,42.0,12.0,42.0
toys,1200.0,25.0,10.0,25.0
toys,800.0,25.0,5.0,25.0
electronics,200.0,22.0,12.0,16.0
toys,400.0,16.0,2.0,11.0
toys,3000.0,33.0,12.0,34.0
toys,800.0,25.0,12.0,20.0
toys,525.0,17.0,18.0,18.0
toys,3450.0,27.0,29.0,27.0
construction_tools_construction,1700.0,26.0,9.0,20.0
health_beauty,150.0,60.0,11.0,16.0
toys,275.0,21.0,7.0,18.0
furniture_decor,500.0,47.0,19.0,36.0
toys,5650.0,73.0,73.0,20.0
toys,1238.0,34.0,19.0,24.0
toys,350.0,35.0,3.0,12.0
watches_gifts,200.0,20.0,8.0,11.0
watches_gifts,584.0,16.0,11.0,13.0
toys,2700.0,30.0,11.0,20.0
toys,922.0,30.0,15.0,17.0
toys,250.0,16.0,2.0,11.0
toys,800.0,20.0,40.0,20.0
toys,300.0,16.0,30.0,20.0
toys,800.0,18.0,22.0,18.0
office_furniture,9725.0,53.0,52.0,17.0
toys,10550.0,45.0,35.0,40.0
toys,250.0,16.0,2.0,11.0
toys,2150.0,33.0,23.0,33.0
toys,1200.0,35.0,9.0,25.0
toys,1200.0,30.0,30.0,30.0
toys,150.0,30.0,10.0,15.0
toys,550.0,16.0,10.0,16.0
toys,1000.0,53.0,8.0,18.0
toys,117.0,21.0,12.0,13.0
toys,575.0,16.0,22.0,16.0
toys,200.0,16.0,88.0,16.0
toys,1650.0,30.0,30.0,30.0
furniture_decor,700.0,35.0,4.0,30.0
auto,850.0,16.0,28.0,16.0
toys,1000.0,55.0,40.0,11.0
toys,7750.0,28.0,55.0,37.0
toys,500.0,16.0,20.0,16.0
furniture_decor,2550.0,30.0,35.0,30.0
toys,700.0,60.0,11.0,11.0
toys,487.0,19.0,12.0,16.0
toys,650.0,32.0,2.0,22.0
toys,150.0,20.0,15.0,15.0
toys,2750.0,30.0,20.0,30.0
toys,500.0,20.0,10.0,17.0
baby,10750.0,38.0,47.0,44.0
toys,553.0,20.0,13.0,18.0
sports_leisure,1950.0,60.0,15.0,15.0
toys,1400.0,32.0,14.0,28.0
toys,400.0,25.0,15.0,11.0
toys,6950.0,40.0,30.0,40.0
toys,8350.0,44.0,32.0,35.0
toys,875.0,16.0,46.0,38.0
watches_gifts,500.0,16.0,13.0,13.0
toys,200.0,16.0,9.0,16.0
toys,1300.0,27.0,9.0,18.0
computers_accessories,200.0,20.0,12.0,12.0
toys,3000.0,40.0,35.0,40.0
toys,2750.0,25.0,8.0,25.0
toys,500.0,19.0,7.0,11.0
toys,157.0,17.0,8.0,13.0
toys,695.0,30.0,33.0,27.0
toys,400.0,22.0,10.0,16.0
toys,6700.0,28.0,40.0,28.0
toys,1150.0,30.0,12.0,16.0
toys,1600.0,20.0,60.0,20.0
furniture_decor,6100.0,35.0,15.0,30.0
toys,600.0,22.0,33.0,16.0
toys,650.0,35.0,2.0,25.0
toys,600.0,20.0,20.0,20.0
toys,700.0,45.0,15.0,35.0
toys,175.0,23.0,21.0,21.0
toys,950.0,41.0,45.0,11.0
furniture_decor,650.0,20.0,35.0,20.0
toys,1025.0,32.0,14.0,12.0
toys,400.0,23.0,25.0,11.0
audio,343.0,19.0,11.0,13.0
toys,1383.0,50.0,10.0,40.0
toys,200.0,17.0,7.0,12.0
office_furniture,9725.0,53.0,52.0,17.0
toys,8750.0,36.0,27.0,54.0
toys,2600.0,23.0,23.0,23.0
toys,150.0,43.0,13.0,14.0
sports_leisure,300.0,30.0,5.0,20.0
toys,7350.0,40.0,30.0,23.0
health_beauty,555.0,30.0,12.0,16.0
toys,16550.0,22.0,65.0,40.0
toys,250.0,24.0,7.0,14.0
toys,150.0,18.0,8.0,13.0
toys,600.0,17.0,17.0,17.0
toys,200.0,22.0,7.0,14.0
pet_shop,163.0,18.0,9.0,14.0
watches_gifts,750.0,48.0,16.0,25.0
toys,1500.0,36.0,6.0,26.0
toys,600.0,16.0,10.0,16.0
toys,1400.0,27.0,13.0,17.0
toys,11800.0,61.0,61.0,19.0
toys,433.0,21.0,12.0,16.0
toys,250.0,19.0,9.0,27.0
sports_leisure,250.0,16.0,15.0,16.0
toys,1525.0,27.0,23.0,24.0
toys,317.0,21.0,14.0,16.0
toys,300.0,22.0,14.0,18.0
sports_leisure,1650.0,40.0,45.0,25.0
toys,550.0,16.0,21.0,18.0
housewares,900.0,22.0,24.0,24.0
toys,887.0,30.0,22.0,20.0
construction_tools_construction,1200.0,16.0,11.0,11.0
toys,2425.0,29.0,30.0,19.0
auto,800.0,16.0,16.0,11.0
toys,150.0,30.0,10.0,15.0
toys,600.0,26.0,6.0,18.0
toys,200.0,16.0,2.0,11.0
toys,650.0,16.0,16.0,16.0
toys,1450.0,90.0,6.0,18.0
toys,550.0,16.0,25.0,16.0
toys,1900.0,65.0,12.0,12.0
toys,532.0,19.0,17.0,17.0
furniture_decor,1000.0,100.0,5.0,20.0
cool_stuff,8450.0,45.0,24.0,39.0
toys,4300.0,16.0,79.0,48.0
toys,150.0,22.0,3.0,12.0
toys,9000.0,70.0,25.0,55.0
toys,950.0,105.0,10.0,11.0
toys,4100.0,26.0,8.0,26.0
toys,427.0,15.0,17.0,14.0
toys,1000.0,16.0,16.0,12.0
toys,250.0,20.0,8.0,13.0
toys,4650.0,37.0,20.0,34.0
stationery,575.0,23.0,26.0,14.0
toys,1100.0,24.0,42.0,11.0
toys,100.0,20.0,20.0,20.0
toys,100.0,16.0,11.0,11.0
toys,200.0,16.0,2.0,20.0
toys,7700.0,28.0,55.0,37.0
toys,600.0,18.0,6.0,15.0
sports_leisure,867.0,26.0,15.0,18.0
toys,513.0,24.0,13.0,17.0
telephony,325.0,40.0,10.0,11.0
toys,500.0,16.0,2.0,11.0
toys,550.0,23.0,8.0,13.0
toys,2150.0,30.0,19.0,25.0
toys,1600.0,35.0,25.0,20.0
toys,1291.0,23.0,23.0,20.0
bed_bath_table,1450.0,30.0,15.0,30.0
toys,459.0,18.0,13.0,14.0
toys,10050.0,50.0,30.0,40.0
toys,5650.0,77.0,16.0,19.0
toys,200.0,16.0,7.0,16.0
toys,5150.0,90.0,4.0,42.0
perfumery,350.0,22.0,5.0,14.0
toys,175.0,23.0,21.0,21.0
toys,315.0,17.0,9.0,17.0
toys,550.0,40.0,5.0,30.0
toys,1250.0,32.0,18.0,24.0
toys,300.0,16.0,9.0,11.0
toys,180.0,17.0,10.0,13.0
toys,13100.0,61.0,61.0,21.0
furniture_decor,2000.0,28.0,38.0,11.0
toys,950.0,35.0,25.0,20.0
toys,400.0,20.0,11.0,16.0
toys,1500.0,50.0,30.0,33.0
toys,1600.0,30.0,30.0,35.0
toys,150.0,16.0,16.0,16.0
toys,900.0,28.0,20.0,20.0
telephony,450.0,17.0,3.0,11.0
toys,350.0,16.0,5.0,15.0
toys,167.0,16.0,11.0,15.0
toys,1750.0,37.0,22.0,40.0
toys,750.0,16.0,10.0,50.0
toys,150.0,16.0,12.0,12.0
toys,2600.0,50.0,10.0,30.0
toys,4450.0,28.0,14.0,28.0
toys,500.0,25.0,11.0,18.0
toys,700.0,23.0,15.0,19.0
toys,1400.0,20.0,30.0,20.0
toys,340.0,17.0,7.0,16.0
toys,1375.0,30.0,6.0,22.0
toys,300.0,19.0,4.0,15.0
toys,300.0,17.0,4.0,12.0
telephony,250.0,18.0,3.0,28.0
toys,2550.0,45.0,13.0,35.0
toys,350.0,32.0,9.0,16.0
toys,200.0,22.0,3.0,15.0
toys,1600.0,40.0,8.0,50.0
toys,2367.0,52.0,23.0,28.0
toys,7500.0,61.0,11.0,46.0
toys,11113.0,58.0,55.0,24.0
toys,275.0,18.0,4.0,12.0
toys,9400.0,40.0,28.0,40.0
toys,1500.0,49.0,11.0,49.0
toys,400.0,34.0,4.0,22.0
watches_gifts,500.0,23.0,15.0,19.0
home_appliances,100.0,30.0,10.0,15.0
toys,300.0,16.0,10.0,11.0
toys,325.0,21.0,14.0,15.0
toys,750.0,20.0,35.0,20.0
toys,100.0,18.0,12.0,15.0
toys,533.0,22.0,11.0,20.0
toys,700.0,25.0,2.0,17.0
toys,1550.0,30.0,22.0,30.0
sports_leisure,250.0,30.0,16.0,16.0
small_appliances,4683.0,45.0,29.0,22.0
toys,250.0,16.0,12.0,14.0
toys,100.0,25.0,2.0,17.0
toys,300.0,17.0,4.0,12.0
toys,1800.0,34.0,7.0,32.0
toys,250.0,40.0,4.0,30.0
toys,700.0,65.0,18.0,28.0
toys,875.0,25.0,18.0,40.0
toys,583.0,20.0,21.0,20.0
toys,1625.0,41.0,30.0,33.0
toys,200.0,16.0,16.0,13.0
toys,6850.0,48.0,25.0,34.0
toys,850.0,38.0,10.0,38.0
health_beauty,5575.0,28.0,23.0,28.0
perfumery,480.0,23.0,14.0,17.0
toys,850.0,30.0,5.0,20.0
toys,2000.0,30.0,12.0,16.0
toys,150.0,24.0,2.0,17.0
stationery,258.0,19.0,12.0,19.0
toys,800.0,20.0,20.0,20.0
furniture_decor,1600.0,35.0,8.0,35.0
toys,450.0,22.0,12.0,22.0
toys,396.0,18.0,11.0,14.0
toys,200.0,17.0,6.0,12.0
toys,1700.0,30.0,35.0,25.0
toys,3800.0,39.0,5.0,39.0
toys,8238.0,44.0,28.0,36.0
toys,1500.0,30.0,25.0,30.0
toys,100.0,80.0,10.0,60.0
auto,50.0,18.0,10.0,16.0
toys,533.0,22.0,11.0,20.0
toys,400.0,16.0,10.0,11.0
toys,175.0,17.0,6.0,13.0
toys,1950.0,16.0,105.0,14.0
market_place,1750.0,32.0,10.0,40.0
bed_bath_table,1050.0,22.0,16.0,18.0
toys,200.0,22.0,23.0,16.0
toys,900.0,33.0,9.0,38.0
toys,450.0,20.0,20.0,20.0
toys,117.0,16.0,14.0,16.0
toys,1050.0,22.0,9.0,12.0
watches_gifts,584.0,16.0,11.0,13.0
toys,1150.0,40.0,30.0,20.0
toys,750.0,25.0,5.0,17.0
signaling_and_security,300.0,20.0,11.0,15.0
toys,200.0,22.0,3.0,15.0
toys,292.0,18.0,10.0,15.0
toys,13800.0,50.0,37.0,37.0
toys,1400.0,22.0,12.0,33.0
toys,150.0,16.0,5.0,20.0
toys,600.0,22.0,4.0,28.0
toys,250.0,20.0,10.0,15.0
toys,150.0,16.0,9.0,11.0
toys,533.0,22.0,11.0,20.0
toys,900.0,44.0,2.0,36.0
toys,200.0,23.0,7.0,15.0
sports_leisure,150.0,45.0,10.0,11.0
toys,5900.0,41.0,21.0,41.0
toys,200.0,28.0,10.0,13.0
toys,625.0,35.0,21.0,21.0
toys,1450.0,20.0,66.0,20.0
bed_bath_table,13350.0,20.0,20.0,20.0
toys,100.0,16.0,3.0,11.0
toys,600.0,30.0,3.0,20.0
toys,150.0,16.0,9.0,11.0
toys,1683.0,25.0,22.0,22.0
toys,7075.0,56.0,11.0,32.0
computers_accessories,6550.0,20.0,20.0,20.0
toys,1750.0,50.0,6.0,19.0
toys,6150.0,51.0,16.0,38.0
toys,16150.0,81.0,7.0,80.0
computers_accessories,150.0,28.0,8.0,12.0
toys,1350.0,30.0,9.0,15.0
computers_accessories,1225.0,43.0,15.0,21.0
toys,1100.0,16.0,10.0,16.0
baby,6600.0,45.0,25.0,35.0
toys,1372.0,28.0,12.0,26.0
perfumery,333.0,20.0,13.0,14.0
toys,147.0,14.0,10.0,12.0
toys,1850.0,23.0,2.0,26.0
toys,5200.0,30.0,40.0,15.0
toys,1600.0,45.0,15.0,45.0
toys,6950.0,53.0,33.0,58.0
toys,1750.0,37.0,22.0,40.0
toys,875.0,21.0,19.0,18.0
sports_leisure,150.0,20.0,10.0,20.0
bed_bath_table,350.0,25.0,9.0,19.0
,300.0,30.0,6.0,12.0
home_appliances_2,425.0,32.0,10.0,16.0
toys,3400.0,33.0,25.0,28.0
toys,200.0,18.0,9.0,14.0
toys,1500.0,65.0,6.0,48.0
toys,640.0,23.0,24.0,39.0
toys,2438.0,28.0,31.0,24.0
toys,850.0,45.0,30.0,30.0
toys,449.0,19.0,14.0,14.0
toys,400.0,20.0,12.0,15.0
health_beauty,200.0,22.0,10.0,18.0
toys,1750.0,20.0,16.0,20.0
toys,11325.0,18.0,105.0,30.0
furniture_decor,2550.0,30.0,35.0,30.0
toys,275.0,18.0,14.0,18.0
bed_bath_table,2200.0,55.0,15.0,35.0
toys,2800.0,40.0,15.0,40.0
toys,3000.0,22.0,51.0,22.0
toys,150.0,17.0,8.0,14.0
toys,1400.0,26.0,41.0,26.0
computers_accessories,650.0,25.0,11.0,15.0
toys,350.0,16.0,12.0,14.0
toys,1200.0,40.0,22.0,30.0
health_beauty,250.0,19.0,11.0,23.0
toys,100.0,24.0,7.0,14.0
toys,150.0,18.0,12.0,15.0
toys,250.0,16.0,6.0,13.0
toys,1000.0,20.0,15.0,20.0
toys,550.0,16.0,21.0,18.0
toys,350.0,34.0,12.0,22.0
toys,800.0,35.0,7.0,28.0
toys,750.0,19.0,7.0,14.0
toys,1500.0,21.0,16.0,31.0
toys,1625.0,29.0,21.0,21.0
bed_bath_table,1100.0,50.0,12.0,12.0
toys,3300.0,35.0,35.0,35.0
toys,750.0,16.0,12.0,15.0
toys,250.0,16.0,10.0,16.0
toys,500.0,40.0,18.0,30.0
toys,350.0,32.0,9.0,16.0
toys,175.0,18.0,4.0,16.0
toys,6133.0,44.0,35.0,48.0
toys,1450.0,25.0,29.0,15.0
toys,575.0,16.0,18.0,12.0
toys,250.0,16.0,15.0,15.0
bed_bath_table,700.0,50.0,16.0,16.0
auto,5950.0,65.0,11.0,65.0
furniture_decor,400.0,50.0,3.0,25.0
toys,525.0,60.0,8.0,33.0
toys,1550.0,44.0,14.0,34.0
toys,1300.0,50.0,9.0,41.0
auto,5950.0,65.0,11.0,65.0
kitchen_dining_laundry_garden_furniture,6400.0,16.0,2.0,11.0
computers_accessories,200.0,21.0,14.0,15.0
toys,7550.0,35.0,35.0,35.0
toys,1200.0,55.0,19.0,46.0
toys,18050.0,75.0,20.0,50.0
toys,645.0,19.0,16.0,18.0
toys,125.0,13.0,7.0,9.0
toys,950.0,22.0,8.0,14.0
tablets_printing_image,300.0,26.0,10.0,26.0
toys,1000.0,31.0,11.0,26.0
toys,1625.0,29.0,21.0,21.0
toys,750.0,20.0,35.0,20.0
toys,1110.0,19.0,11.0,18.0
toys,700.0,44.0,12.0,22.0
toys,430.0,21.0,11.0,17.0
sports_leisure,750.0,25.0,7.0,25.0
cool_stuff,1200.0,42.0,25.0,15.0
toys,6663.0,17.0,11.0,13.0
housewares,3300.0,40.0,30.0,30.0
bed_bath_table,1250.0,45.0,10.0,15.0
health_beauty,100.0,20.0,15.0,15.0
toys,250.0,16.0,2.0,11.0
toys,7225.0,61.0,13.0,61.0
computers_accessories,242.0,22.0,14.0,14.0
toys,400.0,40.0,4.0,30.0
toys,250.0,25.0,7.0,14.0
telephony,250.0,18.0,3.0,28.0
baby,350.0,42.0,27.0,42.0
toys,6400.0,63.0,11.0,63.0
toys,1100.0,45.0,15.0,30.0
toys,225.0,18.0,9.0,12.0
toys,250.0,19.0,4.0,11.0
toys,400.0,20.0,12.0,12.0
toys,525.0,18.0,8.0,14.0
toys,350.0,24.0,29.0,16.0
toys,12050.0,27.0,50.0,53.0
toys,1000.0,53.0,8.0,18.0
toys,5950.0,20.0,20.0,20.0
bed_bath_table,3100.0,20.0,30.0,30.0
toys,150.0,16.0,8.0,16.0
sports_leisure,1600.0,100.0,7.0,11.0
toys,1850.0,24.0,36.0,23.0
toys,525.0,21.0,18.0,16.0
toys,2650.0,31.0,16.0,16.0
toys,8000.0,55.0,25.0,45.0
toys,7700.0,28.0,55.0,37.0
toys,300.0,38.0,10.0,35.0
toys,9000.0,42.0,12.0,39.0
toys,500.0,20.0,10.0,20.0
perfumery,100.0,20.0,20.0,30.0
toys,13725.0,54.0,22.0,53.0
toys,175.0,20.0,20.0,20.0
watches_gifts,267.0,17.0,11.0,13.0
toys,200.0,25.0,7.0,16.0
sports_leisure,8809.0,52.0,52.0,17.0
toys,3750.0,35.0,40.0,30.0
toys,2700.0,35.0,9.0,34.0
toys,550.0,27.0,10.0,15.0
toys,1550.0,34.0,7.0,32.0
toys,100.0,16.0,11.0,12.0
bed_bath_table,800.0,45.0,15.0,35.0
auto,200.0,24.0,2.0,17.0
toys,6500.0,30.0,35.0,30.0
toys,500.0,46.0,8.0,44.0
toys,250.0,16.0,2.0,11.0
toys,900.0,20.0,2.0,20.0
health_beauty,2175.0,36.0,11.0,19.0
toys,2750.0,50.0,50.0,16.0
toys,1500.0,30.0,22.0,30.0
toys,1743.0,29.0,26.0,24.0
toys,1500.0,34.0,7.0,32.0
toys,425.0,22.0,14.0,21.0
toys,900.0,20.0,20.0,20.0
toys,950.0,45.0,15.0,35.0
toys,1550.0,30.0,22.0,30.0
toys,200.0,16.0,16.0,11.0
toys,200.0,22.0,3.0,15.0
sports_leisure,225.0,18.0,15.0,16.0
toys,1600.0,40.0,15.0,35.0
bed_bath_table,2000.0,34.0,9.0,33.0
toys,3000.0,29.0,40.0,29.0
toys,15200.0,37.0,55.0,37.0
toys,700.0,16.0,20.0,16.0
toys,9400.0,75.0,15.0,50.0
toys,150.0,16.0,6.0,11.0
toys,100.0,45.0,15.0,35.0
toys,6050.0,20.0,20.0,20.0
luggage_accessories,10700.0,40.0,100.0,16.0
toys,1850.0,37.0,22.0,40.0
toys,300.0,80.0,10.0,60.0
,600.0,24.0,4.0,15.0
toys,1400.0,32.0,7.0,32.0
furniture_decor,650.0,25.0,25.0,25.0
toys,1800.0,35.0,20.0,30.0
toys,200.0,50.0,5.0,25.0
toys,250.0,16.0,16.0,11.0
toys,300.0,16.0,4.0,20.0
toys,950.0,35.0,6.0,45.0
toys,1350.0,50.0,11.0,40.0
toys,15100.0,50.0,40.0,40.0
toys,250.0,19.0,3.0,14.0
furniture_decor,300.0,16.0,5.0,20.0
garden_tools,133.0,18.0,8.0,12.0
toys,350.0,36.0,6.0,22.0
toys,500.0,25.0,25.0,25.0
toys,1875.0,43.0,45.0,40.0
toys,1650.0,26.0,18.0,11.0
toys,9900.0,21.0,26.0,21.0
toys,900.0,33.0,17.0,12.0
toys,4000.0,26.0,26.0,26.0
toys,750.0,16.0,20.0,16.0
telephony,300.0,17.0,4.0,12.0
agro_industry_and_commerce,5800.0,30.0,30.0,20.0
toys,230.0,19.0,10.0,15.0
computers_accessories,6550.0,20.0,20.0,20.0
toys,567.0,19.0,11.0,15.0
toys,900.0,33.0,9.0,38.0
toys,5950.0,20.0,30.0,80.0
toys,850.0,20.0,25.0,20.0
computers_accessories,233.0,16.0,14.0,15.0
bed_bath_table,3305.0,65.0,12.0,45.0
toys,50.0,20.0,5.0,20.0
toys,1300.0,16.0,19.0,16.0
stationery,150.0,16.0,5.0,15.0
toys,17550.0,73.0,20.0,47.0
toys,922.0,30.0,15.0,17.0
housewares,1350.0,30.0,14.0,28.0
toys,500.0,30.0,6.0,23.0
toys,442.0,20.0,16.0,14.0
toys,5250.0,50.0,20.0,40.0
toys,1350.0,41.0,10.0,35.0
toys,1800.0,30.0,50.0,30.0
toys,850.0,20.0,25.0,20.0
sports_leisure,600.0,16.0,7.0,12.0
toys,292.0,18.0,10.0,15.0
toys,300.0,16.0,10.0,11.0
sports_leisure,6150.0,20.0,20.0,20.0
toys,1720.0,30.0,19.0,13.0
toys,100.0,25.0,2.0,17.0
toys,750.0,25.0,13.0,14.0
toys,500.0,40.0,8.0,30.0
toys,1500.0,30.0,22.0,30.0
telephony,200.0,25.0,2.0,18.0
toys,400.0,16.0,19.0,15.0
toys,933.0,28.0,15.0,25.0
toys,1150.0,26.0,31.0,26.0
sports_leisure,1563.0,20.0,16.0,17.0
toys,6550.0,38.0,30.0,28.0
toys,1417.0,19.0,19.0,19.0
toys,250.0,16.0,2.0,11.0
toys,1200.0,40.0,10.0,32.0
toys,1225.0,19.0,23.0,16.0
toys,7700.0,46.0,20.0,46.0
toys,1550.0,30.0,22.0,30.0
toys,250.0,22.0,2.0,32.0
toys,998.0,27.0,13.0,24.0
toys,100.0,21.0,24.0,23.0
fashion_bags_accessories,200.0,16.0,2.0,11.0
small_appliances,1025.0,37.0,26.0,29.0
toys,7650.0,44.0,15.0,34.0
sports_leisure,4650.0,36.0,31.0,31.0
toys,150.0,28.0,5.0,14.0
telephony,350.0,17.0,4.0,12.0
toys,138.0,19.0,17.0,16.0
toys,1700.0,65.0,6.0,50.0
toys,4100.0,32.0,75.0,32.0
toys,1050.0,36.0,12.0,22.0
toys,475.0,20.0,14.0,18.0
toys,400.0,50.0,3.0,25.0
housewares,200.0,30.0,40.0,30.0
toys,475.0,35.0,21.0,30.0
toys,7700.0,28.0,55.0,37.0
watches_gifts,263.0,17.0,12.0,13.0
toys,6050.0,38.0,30.0,28.0
toys,400.0,19.0,13.0,19.0
toys,1150.0,20.0,20.0,20.0
toys,350.0,16.0,2.0,20.0
toys,1600.0,45.0,15.0,30.0
health_beauty,250.0,23.0,7.0,15.0
furniture_decor,14600.0,84.0,8.0,84.0
toys,100.0,16.0,3.0,11.0
toys,180.0,17.0,10.0,13.0
toys,200.0,23.0,5.0,14.0
health_beauty,200.0,22.0,10.0,18.0
toys,400.0,20.0,20.0,20.0
toys,95.0,22.0,14.0,11.0
toys,6750.0,26.0,55.0,26.0
construction_tools_construction,550.0,35.0,8.0,30.0
computers_accessories,150.0,16.0,15.0,13.0
toys,2600.0,36.0,11.0,26.0
toys,200.0,29.0,7.0,16.0
toys,500.0,19.0,7.0,11.0
construction_tools_lights,500.0,35.0,14.0,23.0
office_furniture,2600.0,40.0,45.0,39.0
toys,1800.0,30.0,22.0,22.0
toys,1250.0,50.0,4.0,26.0
toys,450.0,27.0,11.0,19.0
toys,100.0,20.0,20.0,20.0
toys,5950.0,20.0,20.0,20.0
toys,1225.0,35.0,15.0,38.0
housewares,1775.0,45.0,11.0,28.0
toys,850.0,20.0,25.0,20.0
toys,550.0,27.0,10.0,22.0
toys,750.0,27.0,8.0,22.0
toys,1050.0,41.0,13.0,13.0
toys,750.0,22.0,7.0,22.0
electronics,700.0,21.0,8.0,18.0
cool_stuff,300.0,25.0,10.0,20.0
toys,300.0,18.0,18.0,18.0
toys,8150.0,52.0,18.0,35.0
toys,1000.0,46.0,10.0,34.0
toys,800.0,58.0,12.0,37.0
toys,1000.0,24.0,25.0,21.0
office_furniture,9150.0,35.0,52.0,35.0
toys,1300.0,18.0,28.0,18.0
toys,375.0,33.0,17.0,33.0
toys,5000.0,40.0,9.0,105.0
toys,6038.0,49.0,19.0,44.0
toys,400.0,25.0,8.0,11.0
toys,1232.0,38.0,18.0,25.0
toys,1750.0,37.0,22.0,40.0
toys,9750.0,92.0,15.0,27.0
toys,487.0,19.0,12.0,16.0
toys,1850.0,24.0,36.0,23.0
toys,150.0,17.0,10.0,13.0
toys,262.0,28.0,15.0,20.0
toys,2300.0,98.0,12.0,20.0
toys,1700.0,43.0,5.0,30.0
bed_bath_table,3900.0,50.0,10.0,30.0
toys,6400.0,63.0,11.0,63.0
toys,150.0,16.0,11.0,11.0
telephony,300.0,17.0,4.0,12.0
toys,200.0,16.0,12.0,12.0
sports_leisure,2500.0,20.0,11.0,11.0
watches_gifts,584.0,16.0,11.0,13.0
electronics,1250.0,26.0,10.0,18.0
toys,335.0,17.0,11.0,16.0
toys,6150.0,32.0,35.0,32.0
computers_accessories,580.0,32.0,13.0,17.0
office_furniture,16133.0,63.0,59.0,25.0
toys,200.0,17.0,11.0,15.0
toys,1450.0,20.0,20.0,20.0
toys,16125.0,81.0,7.0,83.0
toys,850.0,45.0,15.0,30.0
toys,16100.0,35.0,65.0,44.0
toys,400.0,17.0,21.0,11.0
watches_gifts,584.0,16.0,11.0,13.0
toys,900.0,50.0,5.0,50.0
furniture_decor,100.0,16.0,3.0,23.0
toys,550.0,50.0,10.0,25.0
toys,1050.0,16.0,10.0,16.0
toys,300.0,17.0,4.0,12.0
toys,2200.0,36.0,16.0,36.0
computers_accessories,217.0,16.0,14.0,14.0
toys,100.0,21.0,9.0,14.0
toys,1000.0,16.0,6.0,12.0
toys,300.0,18.0,11.0,13.0
toys,3150.0,30.0,27.0,26.0
watches_gifts,250.0,16.0,2.0,20.0
toys,250.0,20.0,5.0,30.0
housewares,553.0,18.0,9.0,15.0
toys,550.0,33.0,28.0,41.0
health_beauty,700.0,25.0,12.0,19.0
toys,5550.0,38.0,14.0,14.0
toys,7450.0,45.0,25.0,45.0
toys,200.0,16.0,2.0,20.0
stationery,2283.0,27.0,35.0,35.0
toys,50.0,18.0,18.0,12.0
bed_bath_table,1350.0,44.0,2.0,35.0
baby,10750.0,38.0,47.0,44.0
toys,750.0,31.0,3.0,22.0
housewares,2250.0,52.0,3.0,32.0
toys,110.0,20.0,3.0,18.0
toys,1300.0,30.0,30.0,35.0
toys,250.0,16.0,5.0,15.0
toys,750.0,20.0,58.0,21.0
toys,250.0,16.0,2.0,20.0
toys,200.0,16.0,6.0,11.0
toys,1383.0,50.0,10.0,40.0
toys,7300.0,40.0,40.0,30.0
toys,700.0,42.0,25.0,15.0
bed_bath_table,835.0,40.0,9.0,33.0
toys,1050.0,36.0,24.0,22.0
watches_gifts,450.0,18.0,23.0,18.0
toys,350.0,17.0,4.0,12.0
auto,5900.0,35.0,12.0,20.0
toys,400.0,45.0,15.0,35.0
toys,400.0,22.0,16.0,16.0
health_beauty,4350.0,16.0,16.0,16.0
toys,525.0,14.0,15.0,19.0
toys,6400.0,80.0,4.0,55.0
toys,250.0,16.0,4.0,11.0
